user_id,base_completed,base_time,base_retention,sim_completed,sim_time,sim_retention
411,0.375,1374.2,0.0634,0.75,1244.02,0.23775
412,0.625,835.4,0.11908,1.0,773.24,0.44655000000000006
413,0.5,966.6,0.0906,0.875,889.54,0.3225
414,0.5,1269.6999999999998,0.049550000000000004,0.375,1166.9,0.18975
415,0.75,1475.2,0.044966666666666676,0.75,1343.29,0.1632
416,0.625,1053.7,0.06812000000000001,0.875,974.1800000000001,0.25545
417,0.375,1493.6,0.07826666666666666,0.375,1344.24,0.29925
418,0.375,1011.4,0.10406666666666668,0.875,922.9200000000001,0.39025
419,0.75,1187.0,0.05273333333333333,0.875,1124.43,0.19775
420,0.875,766.7,0.09425714285714286,0.875,722.2,0.380875
421,0.25,1670.3,0.06380000000000001,0.75,1519.81,0.1995
422,0.625,818.1,0.13635999999999998,1.0,769.32,0.51135
423,0.75,773.8,0.0979,0.875,725.7,0.35039999999999993
424,0.375,1041.0,0.10660000000000001,0.75,950.83,0.39975000000000005
425,0.375,959.5,0.11753333333333334,0.75,871.0600000000001,0.436875
426,0.75,1175.3999999999999,0.08220000000000001,0.875,1096.6399999999999,0.30824999999999997
427,0.625,708.5,0.12192,0.875,659.64,0.47081249999999997
428,0.625,1006.4,0.07356,1.0,930.9300000000001,0.27585000000000004
429,0.625,844.9,0.08696000000000001,1.0,789.9100000000001,0.3261
430,0.5,864.0999999999999,0.13055,0.875,790.8499999999999,0.4895625
431,0.625,1341.1,0.05256000000000001,0.5,1228.3600000000001,0.159
432,0.625,709.5,0.09264000000000001,1.0,661.46,0.34740000000000004
433,0.25,1209.5,0.0796,0.625,1096.69,0.3285
434,0.625,857.1,0.12904,0.625,795.5500000000001,0.49425
435,0.5,1570.3,0.07725000000000001,0.625,1421.3700000000001,0.31075
436,0.75,1089.8,0.06826666666666667,0.875,1039.2,0.23654999999999998
437,0.75,1076.0,0.07506666666666667,0.875,992.01,0.3096
438,1.0,812.6,0.091725,1.0,780.4200000000001,0.34396875
439,0.25,1400.2,0.0668,0.75,1288.4,0.2505
440,0.5,785.7,0.12430000000000002,1.0,728.51,0.466125
441,0.75,1582.6,0.04766666666666667,0.625,1475.55,0.19590000000000002
442,0.5,1401.7,0.0649,0.75,1296.91,0.243375
443,0.25,1514.4,0.0628,0.5,1395.81,0.2355
444,0.5,905.5,0.13075,1.0,828.98,0.49031250000000004
445,0.625,1030.2,0.11188000000000001,1.0,935.7,0.41955
446,0.375,1279.4,0.08253333333333333,0.75,1172.3,0.30950000000000005
447,0.375,1366.6,0.054400000000000004,0.75,1260.84,0.20400000000000004
448,0.625,906.0999999999999,0.09252,0.875,852.86,0.34695
449,0.75,1285.5,0.062266666666666665,0.625,1199.8500000000001,0.2343
450,0.625,1074.5,0.09616,1.0,993.52,0.3606
451,0.625,892.6,0.13336,0.75,810.21,0.5064375
452,0.625,675.6,0.13528,1.0,620.51,0.5073000000000001
453,0.625,1196.0,0.060840000000000005,0.75,1108.33,0.2139375
454,0.75,756.3,0.11756666666666667,1.0,699.37,0.44087499999999996
455,0.25,1535.3,0.057100000000000005,0.625,1415.43,0.214125
456,0.625,1126.3,0.07139999999999999,0.5,1040.5,0.2671875
457,0.625,1425.0,0.06860000000000001,0.375,1292.04,0.26775
458,0.5,1394.5,0.049800000000000004,0.5,1294.96,0.18675
459,0.25,1115.9,0.12360000000000002,0.5,1014.35,0.41025
460,0.75,855.1,0.12343333333333335,0.875,793.09,0.462875
461,0.75,784.7,0.13470000000000001,1.0,741.7900000000001,0.505125
462,0.875,894.2,0.09548571428571428,1.0,832.45,0.35807142857142854
463,0.75,921.8,0.08263333333333334,0.875,847.36,0.309875
464,0.5,785.1,0.11705000000000002,1.0,604.83,0.4389375
465,0.25,1368.5,0.07160000000000001,0.75,1240.18,0.2685
466,0.875,1053.3,0.08862857142857143,0.875,974.69,0.328625
467,0.5,1153.6,0.08095000000000001,0.375,1067.77,0.29750000000000004
468,1.0,545.0,0.11677500000000002,1.0,532.09,0.43790625000000005
469,0.625,837.1,0.11696,0.75,778.15,0.4386
470,0.25,1172.9,0.08850000000000001,0.75,1062.22,0.33187500000000003
471,0.375,1384.5,0.07713333333333333,0.5,1255.26,0.27112499999999995
472,0.75,830.7,0.08800000000000001,1.0,778.83,0.33
473,0.75,927.1,0.09576666666666667,0.875,851.73,0.3678
474,0.75,1329.2,0.05763333333333334,0.5,1244.0,0.2000625
475,0.625,1093.9,0.08152000000000001,0.75,1011.88,0.30569999999999997
476,0.75,719.1,0.13073333333333334,1.0,666.79,0.49025
477,0.625,1099.2,0.08120000000000001,0.625,1019.7,0.3045
478,0.25,1212.8,0.0721,0.75,1108.65,0.27037500000000003
479,0.25,1346.5,0.0766,0.625,1217.3,0.28725
480,0.875,877.1,0.07451428571428573,0.75,830.92,0.27555
481,0.5,1001.1,0.12110000000000001,1.0,900.99,0.454125
482,0.75,995.5,0.07233333333333333,0.75,930.87,0.26685
483,0.5,1030.3,0.1106,1.0,949.1500000000001,0.41475
484,0.625,1028.3,0.08576,0.75,947.48,0.3216
485,0.25,1484.4,0.0267,0.625,1362.39,0.100125
486,0.5,1366.9,0.08045000000000001,0.375,1241.5700000000002,0.307875
487,0.625,995.6,0.08228,1.0,922.54,0.30855
488,0.625,1252.9,0.08504,0.5,1132.8600000000001,0.30975
489,0.5,1221.7,0.0744,0.875,1103.74,0.279
490,0.75,882.8,0.08886666666666666,0.875,834.02,0.33325
491,0.75,1264.9,0.06886666666666667,0.625,1164.09,0.27825
492,0.625,1460.6,0.07896,0.875,1351.49,0.29610000000000003
493,0.5,994.0999999999999,0.08685000000000001,1.0,913.37,0.3256875
494,0.625,1727.6,0.027360000000000002,0.625,1590.8,0.1078125
495,0.75,975.8,0.09693333333333333,1.0,920.38,0.3635
496,0.375,1091.4,0.09826666666666667,0.875,986.1600000000001,0.36850000000000005
497,0.625,856.6999999999999,0.10576,0.625,791.23,0.3901875
498,0.625,1095.5,0.076,0.875,1033.12,0.28500000000000003
499,0.875,558.3000000000001,0.14005714285714285,1.0,534.07,0.5252142857142857
500,0.625,1500.9,0.05704,0.625,1369.25,0.1820625
501,0.5,1165.2,0.08735,1.0,1079.3,0.3275625
502,0.5,1230.9,0.07965,0.75,1128.31,0.2986875
503,0.625,1374.3,0.06360000000000002,0.5,1275.39,0.25012500000000004
504,0.75,993.7,0.0868,0.625,924.0,0.3084
505,0.75,1182.8,0.08866666666666667,0.75,1075.08,0.3399375
506,0.625,1621.2,0.0658,0.25,1465.22,0.31425
507,0.875,765.2,0.09097142857142858,1.0,720.1,0.34114285714285714
508,0.625,1507.0,0.06748000000000001,0.5,1384.0900000000001,0.2664375
509,0.75,918.3,0.10483333333333333,0.875,847.06,0.3837
510,0.625,1036.7,0.07016,0.75,957.65,0.254625
511,0.75,580.6,0.1565666666666667,1.0,420.54,0.587125
512,0.625,1415.0,0.06044000000000001,0.75,1304.75,0.224625
513,0.875,738.9,0.0828,0.875,702.89,0.331625
514,0.625,1050.3,0.10740000000000001,0.625,958.9300000000001,0.41475
515,0.625,1018.6,0.06148,0.875,958.26,0.23055000000000003
516,0.625,771.2,0.11495999999999999,1.0,705.35,0.4311
517,0.875,941.9,0.09317142857142859,0.875,879.6899999999999,0.36212500000000003
518,0.625,1560.8,0.02888,0.625,1440.78,0.105
519,0.625,1522.5,0.05304,0.625,1408.19,0.20174999999999998
520,0.875,734.5,0.11837142857142857,0.875,685.33,0.45787500000000003
521,0.5,1140.9,0.09135000000000001,0.75,1031.6200000000001,0.3425625
522,0.875,914.1,0.0838857142857143,0.875,865.72,0.304625
523,0.75,975.4,0.08290000000000002,0.75,907.3100000000001,0.310875
524,0.5,1505.7,0.04865,0.5,1376.06,0.19525
525,0.375,1122.7,0.0756,0.875,1022.4300000000001,0.2835
526,0.625,1033.7,0.08064,0.75,953.73,0.3133125
527,0.625,699.4000000000001,0.16228,1.0,589.5200000000001,0.6085499999999999
528,0.75,1100.4,0.07116666666666667,1.0,1011.39,0.26687500000000003
529,0.625,1181.2,0.07136,0.75,1079.67,0.2676
530,0.625,1042.1,0.077,0.75,971.38,0.28875
531,0.625,1049.7,0.08208000000000001,0.625,962.6800000000001,0.27975
532,0.5,1214.1,0.08605000000000002,0.875,1106.54,0.3226875
533,0.625,809.6,0.10948000000000002,0.5,744.04,0.41025
534,0.375,1249.0,0.07766666666666666,0.75,1132.8600000000001,0.29124999999999995
535,0.625,813.0999999999999,0.12228000000000001,0.875,766.62,0.45854999999999996
536,0.625,1273.1,0.07456,0.875,1163.19,0.2796
537,0.375,1091.8,0.1146,0.875,994.4,0.42975
538,0.75,873.0,0.10736666666666667,0.75,811.2,0.4216875
539,0.625,1256.4,0.056920000000000005,0.75,1150.49,0.24225000000000002
540,0.5,1550.7,0.0563,0.625,1419.02,0.21550000000000002
541,0.625,749.4,0.12188000000000002,0.875,696.15,0.448125
542,0.5,1237.1,0.07155,0.75,1137.13,0.2683125
543,0.625,863.1,0.09076000000000001,0.875,812.37,0.34035000000000004
544,0.75,1229.3,0.0814,0.625,1142.3500000000001,0.3255
545,0.625,1122.4,0.05896,1.0,1053.24,0.2211
546,0.625,951.3,0.12368000000000001,0.75,870.48,0.49750000000000005
547,0.5,808.4000000000001,0.11675,0.875,742.7800000000001,0.4378125
548,0.5,1066.4,0.10250000000000001,1.0,983.28,0.384375
549,0.625,1251.6,0.08808,1.0,1145.26,0.3303
550,0.625,900.0,0.10407999999999999,1.0,837.58,0.3903
551,0.625,1607.6,0.08032,0.625,1458.95,0.27925
552,0.375,1198.1000000000001,0.07893333333333334,0.625,1086.98,0.296
553,0.625,1434.1,0.06652,0.75,1316.78,0.23500000000000001
554,0.875,1174.9,0.05191428571428571,0.625,1094.77,0.19005
555,0.875,758.1,0.09860000000000001,0.875,720.34,0.33949999999999997
556,0.5,1112.8,0.0791,0.625,1007.98,0.19612500000000002
557,0.125,1386.4,0.0892,0.75,1255.53,0.3345
558,0.5,1372.0,0.0627,0.875,1242.03,0.235125
559,0.5,1138.8,0.09735,0.625,1039.7,0.34325
560,0.625,1341.7,0.06572,0.625,1212.08,0.2675
561,0.25,1897.6999999999998,0.0601,0.375,1721.17,0.23099999999999998
562,0.25,1213.2,0.10630000000000002,0.75,1110.47,0.398625
563,0.25,1607.3,0.031700000000000006,1.0,1458.33,0.11887500000000001
564,0.375,877.6999999999999,0.12240000000000002,0.875,812.1600000000001,0.459
565,0.625,823.8,0.11628000000000001,1.0,751.91,0.43605
566,0.75,670.0,0.13553333333333334,1.0,624.61,0.50825
567,0.5,1110.0,0.07735,0.5,1007.87,0.273
568,0.5,1179.5,0.07125000000000001,0.875,1090.8700000000001,0.2671875
569,0.875,1055.5,0.09168571428571429,1.0,976.88,0.34382142857142856
570,0.625,1222.2,0.06748000000000001,0.625,1125.59,0.24787499999999998
571,0.5,1296.4,0.0901,0.875,1185.8600000000001,0.33787500000000004
572,0.625,840.1,0.12476000000000001,0.875,773.89,0.47587500000000005
573,0.375,1332.6,0.07973333333333334,0.875,1212.81,0.299
574,0.5,1108.8,0.07900000000000001,0.625,1036.05,0.29625
575,0.875,991.1,0.06962857142857143,0.875,937.29,0.25275
576,0.875,811.9,0.0868857142857143,0.875,766.76,0.30824999999999997
577,0.625,796.6,0.12816,1.0,745.13,0.4806
578,0.75,1468.4,0.06693333333333333,0.75,1338.58,0.2424
579,0.625,1044.7,0.10648000000000002,1.0,949.7,0.39930000000000004
580,0.75,879.8,0.07206666666666667,0.625,808.9300000000001,0.2371875
581,0.75,814.0,0.11230000000000001,0.75,754.8100000000001,0.42119999999999996
582,0.75,669.9,0.12003333333333334,0.875,639.58,0.45012500000000005
583,0.75,1173.4,0.06893333333333333,0.75,1094.71,0.2709
584,0.75,614.5,0.10086666666666667,1.0,588.69,0.37825
585,0.875,940.7,0.052514285714285715,1.0,924.61,0.19692857142857143
586,0.625,1032.9,0.0398,0.625,964.47,0.165375
587,0.5,1151.0,0.07925000000000001,1.0,1063.28,0.2971875
588,0.625,949.9000000000001,0.1348,0.875,870.36,0.508125
589,0.375,1219.3,0.09626666666666667,0.75,1106.08,0.3645
590,0.875,855.7,0.05411428571428572,0.875,836.98,0.20292857142857143
591,0.5,1544.1,0.03665,0.625,1409.08,0.13743750000000002
592,0.625,1085.6,0.11091999999999999,0.75,985.6600000000001,0.39
593,0.375,1145.1,0.07813333333333333,0.625,1049.72,0.27
594,0.75,1047.6,0.0894,0.875,958.05,0.32505
595,0.75,1064.9,0.11216666666666668,0.75,978.81,0.41055
596,0.5,972.1999999999999,0.12075000000000001,0.875,897.4200000000001,0.4528125
597,0.25,1289.8,0.0673,0.875,1177.78,0.252375
598,0.5,1139.2,0.11945,0.75,1025.28,0.47524999999999995
599,0.5,1394.8,0.0674,0.75,1279.68,0.26975
600,0.375,1708.6,0.07353333333333334,0.75,1550.68,0.27575
601,0.5,836.4,0.1132,1.0,769.9000000000001,0.4245
602,0.625,1196.2,0.06932,0.875,1118.98,0.25995
603,0.5,1107.2,0.07985,1.0,1013.54,0.2994375
604,0.625,754.4,0.14072,1.0,696.99,0.5277000000000001
605,0.375,1760.3,0.042266666666666675,0.375,1584.27,0.29325
606,0.75,943.3,0.09126666666666668,0.625,875.94,0.2953125
607,0.5,1260.6,0.05455000000000001,0.375,1182.08,0.1995
608,0.625,1154.0,0.08272,1.0,1057.77,0.31020000000000003
609,0.5,1567.4,0.03585000000000001,0.5,1453.39,0.17149999999999999
610,0.625,1390.4,0.05296000000000001,0.75,1292.95,0.198
611,0.625,1208.9,0.06323999999999999,0.875,1121.9,0.23715000000000003
612,0.625,1468.6,0.06448000000000001,0.5,1361.59,0.26125000000000004
613,0.75,676.4,0.09703333333333335,0.875,640.55,0.3849
614,0.625,974.2,0.09176,0.75,895.8800000000001,0.35000000000000003
615,0.875,708.7,0.13674285714285714,0.875,665.53,0.52125
616,0.75,1173.1,0.06160000000000001,0.75,1091.41,0.2379
617,0.5,1133.9,0.062,1.0,1039.04,0.23249999999999998
618,0.25,1688.8,0.011700000000000002,0.75,1547.01,0.043875000000000004
619,1.0,1105.5,0.071475,0.625,1010.9100000000001,0.2853
620,0.5,677.0,0.13015,0.875,625.16,0.48806249999999995
621,0.625,1008.9,0.09484000000000001,1.0,922.0900000000001,0.35564999999999997
622,0.5,1474.3,0.0557,0.625,1359.37,0.20550000000000002
623,0.625,1310.4,0.04556,0.875,1222.91,0.17085
624,0.5,1347.3,0.0531,0.75,1295.5900000000001,0.199125
625,0.25,1127.9,0.1028,0.75,1025.41,0.38549999999999995
626,0.875,1259.0,0.05568571428571429,0.75,1164.92,0.2136
627,0.625,845.4,0.1618,1.0,700.33,0.60675
628,0.375,1196.1000000000001,0.07993333333333334,0.75,1087.3,0.349875
629,0.625,1287.3,0.06004,0.625,1178.74,0.24149999999999996
630,0.625,1514.6,0.049440000000000005,0.75,1418.66,0.1948125
631,0.625,808.0,0.10024000000000002,0.875,751.79,0.3759
632,0.375,1149.5,0.07673333333333333,0.875,1045.0900000000001,0.28775
633,0.375,1285.3,0.08026666666666667,0.75,1174.34,0.301
634,0.625,1122.2,0.07848000000000001,0.875,1045.8600000000001,0.2943
635,0.25,1455.1,0.1053,0.625,1315.96,0.394875
636,0.625,997.1,0.0976,0.625,926.75,0.366
637,0.25,1661.6999999999998,0.060700000000000004,0.5,1519.6399999999999,0.227625
638,0.625,936.1,0.07124,1.0,878.6899999999999,0.26715
639,0.5,1258.3,0.06920000000000001,0.75,1161.72,0.2595
640,0.375,1064.1,0.10593333333333334,0.75,978.37,0.39725000000000005
641,0.75,712.6,0.10923333333333334,0.875,655.73,0.40962499999999996
642,0.5,1499.7,0.06535,0.375,1376.91,0.22762500000000002
643,0.625,1021.5,0.11256000000000002,0.875,931.23,0.426
644,0.75,1247.3,0.06190000000000001,0.75,1159.1100000000001,0.23879999999999998
645,0.5,1080.0,0.07355,0.875,1001.2900000000001,0.2758125
646,0.5,1185.0,0.08445,0.5,1085.29,0.28075
647,0.75,950.7,0.12536666666666668,1.0,859.53,0.47012499999999996
648,0.625,875.2,0.09200000000000001,1.0,823.22,0.345
649,0.875,1340.3,0.06065714285714286,0.625,1250.3799999999999,0.252
650,0.625,940.9,0.09559999999999999,0.75,864.65,0.3585
651,0.375,1030.0,0.09073333333333333,0.75,946.25,0.34025
652,0.375,921.7,0.13313333333333335,1.0,834.81,0.49924999999999997
653,0.75,1021.9,0.07543333333333334,0.75,943.36,0.282875
654,0.5,1077.1,0.068,0.625,998.78,0.255
655,0.875,646.8,0.13954285714285716,1.0,614.33,0.5232857142857144
656,0.625,782.2,0.11000000000000001,0.75,719.36,0.4048125
657,0.75,1306.2,0.049466666666666666,0.875,1218.09,0.1855
658,0.75,979.6,0.08476666666666667,0.875,910.76,0.31787499999999996
659,0.5,1055.2,0.09930000000000001,1.0,963.3,0.372375
660,0.75,809.3,0.09336666666666667,0.875,761.15,0.350125
661,0.5,1369.1,0.0666,0.5,1242.63,0.24937499999999999
662,0.5,948.8000000000001,0.14185,1.0,866.49,0.5319375
663,0.625,1509.8,0.03452000000000001,0.625,1407.31,0.13575
664,0.375,1651.9,0.06893333333333333,0.5,1498.56,0.287625
665,0.375,984.4,0.10906666666666669,0.875,890.01,0.40900000000000003
666,0.375,1270.1,0.083,0.625,1160.56,0.31124999999999997
667,0.5,1160.9,0.08215,0.875,1061.02,0.28125
668,0.5,1124.5,0.09255000000000001,0.75,1037.7,0.33899999999999997
669,0.625,1221.1,0.05284,0.75,1140.22,0.19815
670,0.875,1108.5,0.03148571428571429,0.625,1052.5,0.1152
671,0.875,848.9,0.08814285714285715,1.0,799.66,0.33053571428571427
672,0.5,926.8,0.0883,0.75,855.09,0.34525
673,0.375,1083.2,0.09160000000000001,0.875,986.33,0.34349999999999997
674,0.375,1303.0,0.06086666666666666,1.0,1187.21,0.22824999999999998
675,0.75,988.0999999999999,0.03516666666666667,0.875,948.94,0.131875
676,0.25,1248.5,0.09240000000000001,0.625,1142.88,0.34650000000000003
677,0.375,971.8,0.15006666666666668,1.0,881.6,0.56275
678,0.5,1199.6,0.08725000000000001,0.625,1100.31,0.311
679,0.5,1173.3,0.08325,0.75,1072.23,0.3121875
680,0.625,1023.0,0.10184,0.875,963.9000000000001,0.3819
681,0.625,1238.3,0.0744,0.625,1129.44,0.28800000000000003
682,0.375,922.2,0.1414,1.0,842.86,0.53025
683,0.625,950.1,0.10392000000000001,0.875,871.36,0.3969375
684,0.625,1189.7,0.06344000000000001,0.625,1097.87,0.21431250000000002
685,0.75,1103.2,0.07603333333333333,0.5,1023.3000000000001,0.2265
686,0.625,1016.5,0.08508000000000002,1.0,952.13,0.31905
687,0.5,1088.2,0.07475000000000001,0.625,999.49,0.27975
688,0.75,1004.7,0.062166666666666676,0.875,946.09,0.23312500000000003
689,0.625,1076.3,0.056920000000000005,0.75,1002.57,0.21345
690,0.5,1002.9000000000001,0.11205000000000001,1.0,918.95,0.4201875
691,0.375,948.7,0.11553333333333334,1.0,867.22,0.43324999999999997
692,0.375,1291.2,0.06793333333333333,0.75,1176.37,0.25475
693,0.375,1213.7,0.06326666666666668,0.625,1111.57,0.23725000000000004
694,0.75,1036.2,0.10056666666666668,0.875,947.28,0.377125
695,0.25,1721.9,0.0408,0.5,1572.41,0.1005
696,0.625,837.3,0.11212,0.875,773.53,0.42045000000000005
697,0.75,1094.4,0.06470000000000001,1.0,1027.17,0.242625
698,0.625,1047.8,0.09759999999999999,0.875,975.2900000000001,0.374625
699,0.625,1191.6,0.03476,0.75,1121.53,0.13035000000000002
700,0.375,1013.6,0.09000000000000001,1.0,937.4000000000001,0.3375000000000001
701,0.5,1063.0,0.09795000000000001,0.875,966.19,0.36731250000000004
702,0.75,957.9,0.08823333333333333,1.0,891.3199999999999,0.330875
703,0.375,1223.3,0.07600000000000001,0.5,1136.7,0.285
704,0.875,1155.9,0.07214285714285715,0.75,1065.74,0.26894999999999997
705,0.875,744.2,0.06762857142857144,0.875,715.17,0.25360714285714286
706,0.75,944.3,0.073,0.75,887.71,0.2814
707,0.625,1207.2,0.05944000000000001,0.75,1119.99,0.2154375
708,0.5,788.3,0.12005,1.0,728.34,0.4501875
709,0.75,1328.6,0.055966666666666665,0.875,1246.8000000000002,0.209875
710,0.875,631.8,0.12462857142857144,1.0,605.9399999999999,0.46735714285714286
711,0.5,1457.1,0.0673,0.5,1321.7,0.23275
712,0.75,832.7,0.08486666666666669,0.875,780.4,0.31825
713,0.875,845.0,0.09645714285714287,0.75,800.85,0.343625
714,0.375,1516.5,0.0588,0.75,1378.6100000000001,0.21075
715,0.625,1294.3,0.05772000000000001,0.625,1191.5,0.2469375
716,0.625,667.6,0.10316,0.875,626.37,0.38685
717,0.5,1231.8,0.060950000000000004,0.625,1127.67,0.2115
718,0.75,608.3,0.15933333333333335,1.0,570.68,0.5975
719,0.625,1189.3,0.07392000000000001,0.75,1096.79,0.274125
720,0.875,1165.2,0.05542857142857143,1.0,1091.21,0.20785714285714288
721,0.5,1529.3999999999999,0.0685,0.625,1389.48,0.256875
722,0.75,1067.9,0.07193333333333334,0.75,1008.74,0.2778
723,0.625,1086.3,0.08196,0.625,1014.86,0.30734999999999996
724,0.75,615.6999999999999,0.15283333333333335,1.0,534.9399999999999,0.573125
725,0.5,1190.3,0.06725,0.5,1099.38,0.28650000000000003
726,0.25,1585.7,0.037200000000000004,0.625,1441.13,0.1395
727,0.625,1234.3,0.07452,0.875,1149.57,0.27945000000000003
728,0.75,861.0,0.09063333333333334,0.75,819.85,0.34545
729,0.625,870.1,0.12328000000000001,1.0,793.94,0.46230000000000004
730,0.375,1291.4,0.076,1.0,1177.3700000000001,0.285
731,0.5,1304.3,0.07285,0.75,1202.66,0.2731875
732,0.75,1176.3,0.06443333333333334,0.75,1114.01,0.2292
733,0.5,1066.5,0.0978,1.0,987.4000000000001,0.36675
734,0.375,1161.1,0.08839999999999999,0.625,1071.91,0.33149999999999996
735,0.75,896.2,0.09683333333333334,0.875,829.83,0.35069999999999996
736,0.5,1370.1,0.06135,0.875,1272.83,0.2300625
737,0.75,1242.9,0.05330000000000001,0.625,1134.75,0.19199999999999998
738,0.5,1052.4,0.07680000000000001,0.875,970.36,0.28800000000000003
739,0.75,1281.9,0.050633333333333336,0.875,1199.08,0.19005
740,0.875,998.0,0.06074285714285715,0.875,950.74,0.22778571428571429
741,0.75,889.7,0.0654,0.625,846.28,0.24045
742,0.5,938.8,0.11485000000000001,0.875,858.45,0.4306875
743,0.625,718.5,0.11712,1.0,681.96,0.4391999999999999
744,0.375,1517.4,0.06113333333333334,0.625,1372.59,0.225375
745,0.625,1020.8000000000001,0.09004000000000001,0.625,952.77,0.368625
746,0.625,789.2,0.13452000000000003,0.875,718.49,0.48712500000000003
747,0.875,882.5,0.10945714285714285,1.0,810.37,0.4104642857142857
748,0.5,806.4,0.08095000000000001,0.625,765.4300000000001,0.30356249999999996
749,0.5,1239.3,0.09095,0.75,1125.79,0.34425000000000006
750,0.875,1196.7,0.06454285714285714,0.875,1101.7,0.24625
751,0.5,1153.0,0.0635,0.875,1064.24,0.238125
752,0.625,1168.7,0.09372,0.875,1079.33,0.322125
753,0.375,1488.6,0.07653333333333334,0.5,1349.24,0.30037500000000006
754,0.375,1484.4,0.05940000000000001,0.625,1357.09,0.22275
755,0.625,1342.9,0.04708,0.75,1234.0800000000002,0.2038125
756,0.625,852.5,0.12380000000000002,1.0,785.6800000000001,0.46425
757,0.625,1056.8,0.07008,0.625,984.54,0.2806875
758,0.5,1139.3000000000002,0.06970000000000001,0.875,1037.93,0.261375
759,0.5,1624.3999999999999,0.0637,0.625,1477.9099999999999,0.26175
760,0.5,1067.9,0.0887,0.75,982.75,0.332625
761,0.375,1336.6,0.069,0.875,1231.98,0.25875
762,0.625,1238.1,0.05992000000000001,0.625,1134.46,0.2326875
763,0.875,949.8,0.07402857142857143,0.75,896.25,0.299
764,0.5,738.7,0.09185,1.0,686.4300000000001,0.3444375
765,0.875,1078.8,0.11014285714285714,0.875,999.86,0.4130357142857143
766,0.625,1401.7,0.05384,0.875,1303.82,0.20190000000000002
767,0.5,885.1,0.13485000000000003,1.0,815.6500000000001,0.5056875
768,0.5,1228.2,0.10220000000000001,0.75,1124.18,0.38325
769,0.25,1386.0,0.10660000000000001,0.875,1247.4,0.39975000000000005
770,0.75,1101.5,0.07100000000000001,1.0,1038.51,0.26625000000000004
771,0.75,804.1,0.10616666666666667,0.875,770.38,0.398125
772,0.25,1189.9,0.0718,0.625,1083.08,0.26925
773,0.5,1305.3,0.0898,0.75,1199.82,0.33675
774,0.75,1164.1,0.06973333333333333,0.5,1086.94,0.2814375
775,0.375,1191.3,0.08166666666666667,0.875,1093.63,0.30624999999999997
776,0.75,628.5,0.1072,0.875,594.96,0.40199999999999997
777,0.625,1311.9,0.08180000000000001,0.875,1216.79,0.30674999999999997
778,0.5,1431.3,0.04075,0.875,1316.46,0.15
779,0.625,1392.2,0.06596,0.875,1269.48,0.24735000000000001
780,0.625,1524.8,0.0674,0.625,1381.35,0.23525
781,0.75,1052.0,0.08996666666666668,0.75,962.9100000000001,0.33675
782,0.625,1376.0,0.06248,0.5,1269.88,0.2491875
783,0.5,1300.0,0.07155,0.75,1200.63,0.2683125
784,0.375,1493.0,0.044000000000000004,0.625,1372.69,0.165
785,0.5,1122.8,0.10350000000000001,0.75,1024.3400000000001,0.41050000000000003
786,0.375,1416.6,0.0468,0.5,1292.53,0.19687500000000002
787,0.625,1443.1999999999998,0.060320000000000006,0.625,1317.52,0.230625
788,0.5,1004.0,0.12065000000000001,0.75,915.8100000000001,0.45243750000000005
789,0.75,865.0,0.11896666666666667,1.0,793.05,0.44612500000000005
790,0.5,934.6999999999999,0.09380000000000001,0.875,859.5,0.35175
791,0.75,620.1,0.12036666666666666,0.875,582.39,0.451375
792,0.75,725.2,0.10593333333333334,0.875,679.3199999999999,0.39725000000000005
793,0.75,1157.9,0.07443333333333334,0.625,1063.43,0.28845
794,0.75,1383.4,0.05853333333333333,0.625,1260.62,0.22110000000000002
795,0.625,1432.5,0.06292,0.625,1309.1000000000001,0.23831249999999998
796,0.875,996.9,0.06311428571428572,0.875,935.16,0.251875
797,0.625,932.2,0.11112,0.875,853.31,0.41669999999999996
798,0.75,940.1,0.0766,0.875,879.6600000000001,0.2838
799,0.5,1539.5,0.0386,0.625,1434.86,0.14475
800,0.75,1119.0,0.05856666666666668,0.75,1043.63,0.219625
801,0.75,877.8,0.06896666666666668,0.75,840.11,0.258625
802,0.625,1017.4000000000001,0.0972,0.625,946.9200000000001,0.36656249999999996
803,0.375,1151.3,0.13360000000000002,0.875,1042.91,0.501
804,0.375,1697.9,0.05513333333333333,0.875,1539.4,0.20675
805,0.75,658.0,0.13223333333333334,0.875,612.86,0.4896
806,0.75,978.1,0.08013333333333333,0.75,913.61,0.288
807,0.5,958.0,0.0945,1.0,889.76,0.354375
808,0.375,1485.7,0.0542,0.375,1363.24,0.20325000000000001
809,0.5,916.5,0.0893,0.75,849.0600000000001,0.33487500000000003
810,0.625,744.3,0.11440000000000002,0.875,687.92,0.429
811,0.625,889.0,0.12588000000000002,1.0,828.45,0.47205
812,0.5,1314.2,0.0954,0.875,1195.89,0.41250000000000003
813,0.625,1005.5,0.0762,0.875,950.35,0.28575
814,0.625,896.5,0.0946,1.0,843.37,0.35475
815,0.625,1045.6,0.09836,0.5,959.93,0.366375
816,0.375,858.1,0.13533333333333333,0.875,791.7900000000001,0.5075
817,0.625,1045.7,0.0648,1.0,972.72,0.24299999999999997
818,0.125,1430.4,0.05620000000000001,0.375,1302.16,0.21075000000000002
819,0.5,1365.6,0.06905,0.875,1264.43,0.27375
820,0.5,1725.6999999999998,0.0671,0.5,1566.03,0.27225
